"DELTA-T LOGGER"
"TW_EWANP"
"31/07 08:16:56"
"31/07 12:39:07"
"TIMED"
"Channel number   ",22," ",         6," ",         7," ",        61," ",         2," ",         3," ",         4," ",         5," ",         9," ",        10," ",        11," ",        12," ",        13," ",        14," ",        15," ",        17," ",        18," ",        20," ",        26," ",        27," ",        28," ",        29," ",        30
"Sensor code      ",22," ","     BFP"," ","     BFP"," ","     RG1"," ","     HPt"," ","     HPh"," ","     CMP"," ","     CMP"," ","     HPt"," ","     HPh"," ","     HPt"," ","     HPh"," ","     VLT"," ","     VLT"," ","     VLT"," ","     VLT"," ","     A3A"," ","     WV2"," ","     VLT"," ","     VLT"," ","     VLT"," ","     VLT"," ","     PRT"
"Label            ",22," ","BF3Total"," "," BF3Diff"," ","  Chan61"," ","   Ta27m"," ","   RH27m"," ","Rg Incid"," "," Rg Refl"," ","   Ta19m"," ","   RH19m"," ","    Ta8m"," ","    RH8m"," ","  Chan13"," ","  Chan14"," ","  Chan15"," ","  Chan17"," ","  Chan18"," ","  Chan20"," "," UpperSW"," ","   LowSW"," "," UpperLW"," ","   LowLW"," ","  Chan30"
"Unit             ",22," ","    µmol"," ","    µmol"," ","      mm"," ","   deg C"," ","       %"," ","   W.m-2"," ","   W.m-2"," ","   deg C"," ","       %"," ","   deg C"," ","       %"," ","      mV"," ","      mV"," ","      mV"," ","      mV"," ","   m.s-1"," ","     deg"," ","      mV"," ","      mV"," ","      mV"," ","      mV"," ","   deg C"
"31/07 09:55:50   ", 2," ",     521.0," ",     474.9
"31/07 09:56:00   ", 2," ",     529.3," ",     474.9
"31/07 09:56:10   ", 2," ",     540.8," ",     477.4
"31/07 09:56:20   ", 2," ",     555.5," ",     480.0
"31/07 09:56:30   ", 2," ",     590.7," ",     481.9
"31/07 09:56:40   ", 2," ",     691.8," ",     489.6
"31/07 09:56:50   ", 2," ",    1521.3," ",     510.1
"31/07 09:57:00   ", 2," ",    1727.4," ",     515.8
"31/07 09:57:10   ", 2," ",    1747.2," ",     521.6
"31/07 09:57:20   ", 2," ",    1750.4," ",     524.2
"31/07 09:57:30   ", 2," ",    1739.5," ",     528.6
"31/07 09:57:40   ", 2," ",    1735.7," ",     534.4
"31/07 09:57:50   ", 2," ",    1730.6," ",     538.9
"31/07 09:58:00   ", 2," ",    1714.6," ",     542.7
"31/07 09:58:10   ", 2," ",    1745.9," ",     548.5
"31/07 09:58:20   ", 2," ",    1473.9," ",     547.2
"31/07 09:58:30   ", 2," ",    1049.0," ",     539.5
"31/07 09:58:40   ", 2," ",     615.0," ",     535.7
"31/07 09:58:50   ", 2," ",     588.8," ",     538.2
"31/07 09:59:00   ", 2," ",     592.0," ",     540.8
"31/07 09:59:10   ", 2," ",     593.3," ",     542.7
"31/07 09:59:20   ", 2," ",     592.6," ",     544.0
"31/07 09:59:30   ", 2," ",     592.0," ",     544.0
"31/07 09:59:40   ", 2," ",     590.1," ",     544.0
"31/07 09:59:50   ", 2," ",     588.8," ",     544.0
"31/07 10:00:00   ",22," ",     586.9," ",     547.2," ",       0.0," ",     17.25," ",     44.60," ",     712.6," ",     70.25," ",     18.48," ",     43.67," ",     17.61," ",     48.69," ",    -4.616," ",    -4.200," ",    -0.927," ",    -0.653," ",    0.9746," ",     122.6," ",    10.568," ",     1.353," ",    -0.607," ",    -0.045," ",     20.97
"31/07 10:00:10   ", 2," ",     586.9," ",     551.0
"31/07 10:00:20   ", 2," ",     584.3," ",     551.0
"31/07 10:00:30   ", 2," ",     580.5," ",     551.0
"31/07 10:00:40   ", 2," ",     577.3," ",     551.0
"31/07 10:00:50   ", 2," ",     583.7," ",     552.3
"31/07 10:01:00   ", 2," ",     597.8," ",     554.2
"31/07 10:01:10   ", 2," ",     620.2," ",     558.1
"31/07 10:01:20   ", 2," ",     798.1," ",     565.1
"31/07 10:01:30   ", 2," ",    1265.9," ",     579.8
"31/07 10:01:40   ", 2," ",    1459.2," ",     586.2
"31/07 10:01:50   ", 2," ",    1130.9," ",     579.8
"31/07 10:02:00   ", 2," ",     815.4," ",     574.7
"31/07 10:02:10   ", 2," ",     758.4," ",     575.4
"31/07 10:02:20   ", 2," ",     835.2," ",     579.8
"31/07 10:02:30   ", 2," ",     893.4," ",     581.8
"31/07 10:02:40   ", 2," ",    1088.6," ",     591.4
"31/07 10:02:50   ", 2," ",     924.2," ",     590.1
"31/07 10:03:00   ", 2," ",     864.6," ",     592.0
"31/07 10:03:10   ", 2," ",     765.4," ",     594.6
"31/07 10:03:20   ", 2," ",     781.4," ",     600.3
"31/07 10:03:30   ", 2," ",     807.7," ",     604.8
"31/07 10:03:40   ", 2," ",    1299.2," ",     624.6
"31/07 10:03:50   ", 2," ",    1636.5," ",     634.2
"31/07 10:04:00   ", 2," ",    1148.2," ",     624.0
"31/07 10:04:10   ", 2," ",    1034.2," ",     622.7
"31/07 10:04:20   ", 2," ",    1105.9," ",     624.6
"31/07 10:04:30   ", 2," ",    1214.7," ",     625.9
"31/07 10:04:40   ", 2," ",    1541.1," ",     634.2
"31/07 10:04:50   ", 2," ",    1820.8," ",     639.4
"31/07 10:05:00   ", 2," ",    1223.0," ",     618.9
"31/07 10:05:10   ", 2," ",     874.9," ",     609.9
"31/07 10:05:20   ", 2," ",     716.8," ",     597.1
"31/07 10:05:30   ", 2," ",     689.3," ",     586.2
"31/07 10:05:40   ", 2," ",     688.6," ",     578.6
"31/07 10:05:50   ", 2," ",     746.9," ",     583.0
"31/07 10:06:00   ", 2," ",     702.1," ",     570.9
"31/07 10:06:10   ", 2," ",     707.8," ",     568.3
"31/07 10:06:20   ", 2," ",     741.1," ",     570.9
"31/07 10:06:30   ", 2," ",     825.0," ",     586.2
"31/07 10:06:40   ", 2," ",    1189.8," ",     621.4
"31/07 10:06:50   ", 2," ",    1674.9," ",     636.8
"31/07 10:07:00   ", 2," ",    1890.6," ",     639.4
"31/07 10:07:10   ", 2," ",    1814.4," ",     633.6
"31/07 10:07:20   ", 2," ",    1884.2," ",     634.2
"31/07 10:07:30   ", 2," ",    1885.4," ",     630.4
"31/07 10:07:40   ", 2," ",    1876.5," ",     625.3
"31/07 10:07:50   ", 2," ",    1877.8," ",     622.7
"31/07 10:08:00   ", 2," ",    1879.7," ",     618.9
"31/07 10:08:10   ", 2," ",    1878.4," ",     615.0
"31/07 10:08:20   ", 2," ",    1871.4," ",     613.8
"31/07 10:08:30   ", 2," ",    1848.3," ",     612.5
"31/07 10:08:40   ", 2," ",    1819.5," ",     611.8
"31/07 10:08:50   ", 2," ",    1801.6," ",     609.9
"31/07 10:09:00   ", 2," ",    1824.6," ",     612.5
"31/07 10:09:10   ", 2," ",    1832.3," ",     613.8
"31/07 10:09:20   ", 2," ",    1834.9," ",     616.3
"31/07 10:09:30   ", 2," ",    1839.4," ",     617.6
"31/07 10:09:40   ", 2," ",    1843.8," ",     618.9
"31/07 10:09:50   ", 2," ",    1841.9," ",     615.0
"31/07 10:10:00   ", 2," ",    1840.0," ",     609.9
"31/07 10:10:10   ", 2," ",    1825.9," ",     603.5
"31/07 10:10:20   ", 2," ",    1824.6," ",     597.1
"31/07 10:10:30   ", 2," ",    1822.7," ",     590.7
"31/07 10:10:40   ", 2," ",    1817.6," ",     583.0
"31/07 10:10:50   ", 2," ",    1811.2," ",     576.0
"31/07 10:11:00   ", 2," ",    1802.2," ",     569.6
"31/07 10:11:10   ", 2," ",    1800.3," ",     564.5
"31/07 10:11:20   ", 2," ",    1795.8," ",     560.0
"31/07 10:11:30   ", 2," ",    1792.6," ",     555.5
"31/07 10:11:40   ", 2," ",    1792.6," ",     551.7
"31/07 10:11:50   ", 2," ",    1790.7," ",     549.1
"31/07 10:12:00   ", 2," ",    1789.4," ",     547.2
"31/07 10:12:10   ", 2," ",    1788.2," ",     545.3
"31/07 10:12:20   ", 2," ",    1785.6," ",     545.3
"31/07 10:12:30   ", 2," ",    1783.7," ",     545.3
"31/07 10:12:40   ", 2," ",    1781.8," ",     547.2
"31/07 10:12:50   ", 2," ",    1785.6," ",     549.8
"31/07 10:13:00   ", 2," ",    1781.1," ",     551.7
"31/07 10:13:10   ", 2," ",    1757.4," ",     550.4
"31/07 10:13:20   ", 2," ",    1776.6," ",     551.0
"31/07 10:13:30   ", 2," ",    1739.5," ",     549.1
"31/07 10:13:40   ", 2," ",    1511.7," ",     545.3
"31/07 10:13:50   ", 2," ",    1656.3," ",     549.8
"31/07 10:14:00   ", 2," ",    1770.2," ",     554.2
"31/07 10:14:10   ", 2," ",    1792.6," ",     555.5
"31/07 10:14:20   ", 2," ",    1639.0," ",     553.0
"31/07 10:14:30   ", 2," ",    1793.3," ",     560.0
"31/07 10:14:40   ", 2," ",    1799.7," ",     560.0
"31/07 10:14:50   ", 2," ",    1813.1," ",     555.5
"31/07 10:15:00   ", 2," ",    1819.5," ",     556.8
"31/07 10:15:10   ", 2," ",    1825.3," ",     560.0
"31/07 10:15:20   ", 2," ",    1824.6," ",     556.8
"31/07 10:15:30   ", 2," ",    1825.3," ",     554.2
"31/07 10:15:40   ", 2," ",    1829.1," ",     553.0
"31/07 10:15:50   ", 2," ",    1827.8," ",     551.7
"31/07 10:16:00   ", 2," ",    1825.3," ",     551.0
"31/07 10:16:10   ", 2," ",    1826.6," ",     549.1
"31/07 10:16:20   ", 2," ",    1827.2," ",     548.5
"31/07 10:16:30   ", 2," ",    1826.6," ",     545.3
"31/07 10:16:40   ", 2," ",    1824.6," ",     541.4
"31/07 10:16:50   ", 2," ",    1822.7," ",     539.5
"31/07 10:17:00   ", 2," ",    1820.2," ",     534.4
"31/07 10:17:10   ", 2," ",    1816.3," ",     528.6
"31/07 10:17:20   ", 2," ",    1817.6," ",     525.4
"31/07 10:17:30   ", 2," ",    1809.9," ",     521.6
"31/07 10:17:40   ", 2," ",    1801.0," ",     517.1
"31/07 10:17:50   ", 2," ",    1799.0," ",     512.6
"31/07 10:18:00   ", 2," ",    1795.8," ",     508.8
"31/07 10:18:10   ", 2," ",    1797.8," ",     505.0
"31/07 10:18:20   ", 2," ",    1793.9," ",     501.1
"31/07 10:18:30   ", 2," ",    1792.0," ",     498.6
"31/07 10:18:40   ", 2," ",    1791.4," ",     494.7
"31/07 10:18:50   ", 2," ",    1791.4," ",     492.8
"31/07 10:19:00   ", 2," ",    1790.1," ",     489.6
"31/07 10:19:10   ", 2," ",    1786.9," ",     489.0
"31/07 10:19:20   ", 2," ",    1790.1," ",     487.7
"31/07 10:19:30   ", 2," ",    1795.2," ",     485.8
"31/07 10:19:40   ", 2," ",    1794.6," ",     483.8
"31/07 10:19:50   ", 2," ",    1792.6," ",     482.6
"31/07 10:20:00   ", 2," ",    1797.1," ",     480.0
"31/07 10:20:10   ", 2," ",    1794.6," ",     478.7
"31/07 10:20:20   ", 2," ",    1795.2," ",     478.7
"31/07 10:20:30   ", 2," ",    1795.2," ",     478.7
"31/07 10:20:40   ", 2," ",    1801.6," ",     480.0
"31/07 10:20:50   ", 2," ",    1807.4," ",     482.6
"31/07 10:21:00   ", 2," ",    1819.5," ",     486.4
"31/07 10:21:10   ", 2," ",    1830.4," ",     489.6
"31/07 10:21:20   ", 2," ",    1840.6," ",     496.0
"31/07 10:21:30   ", 2," ",    1846.4," ",     499.8
"31/07 10:21:40   ", 2," ",    1848.3," ",     503.7
"31/07 10:21:50   ", 2," ",    1850.2," ",     507.5
"31/07 10:22:00   ", 2," ",    1850.2," ",     511.4
"31/07 10:22:10   ", 2," ",    1850.2," ",     517.1
"31/07 10:22:20   ", 2," ",    1850.9," ",     522.9
"31/07 10:22:30   ", 2," ",    1850.9," ",     527.4
"31/07 10:22:40   ", 2," ",    1855.4," ",     532.5
"31/07 10:22:50   ", 2," ",    1856.6," ",     534.4
"31/07 10:23:00   ", 2," ",    1857.3," ",     537.0
"31/07 10:23:10   ", 2," ",    1856.0," ",     535.7
"31/07 10:23:20   ", 2," ",    1851.5," ",     531.2
"31/07 10:23:30   ", 2," ",    1850.9," ",     527.4
"31/07 10:23:40   ", 2," ",    1846.4," ",     522.9
"31/07 10:23:50   ", 2," ",    1838.7," ",     516.5
"31/07 10:24:00   ", 2," ",    1834.9," ",     511.4
"31/07 10:24:10   ", 2," ",    1831.0," ",     506.9
"31/07 10:24:20   ", 2," ",    1827.2," ",     502.4
"31/07 10:24:30   ", 2," ",    1822.7," ",     498.6
"31/07 10:24:40   ", 2," ",    1815.0," ",     493.4
"31/07 10:24:50   ", 2," ",    1811.2," ",     489.6
"31/07 10:25:00   ", 2," ",    1809.9," ",     485.8
"31/07 10:25:10   ", 2," ",    1807.4," ",     482.6
"31/07 10:25:20   ", 2," ",    1803.5," ",     478.7
"31/07 10:25:30   ", 2," ",    1801.6," ",     474.9
"31/07 10:25:40   ", 2," ",    1797.1," ",     470.4
"31/07 10:25:50   ", 2," ",    1794.6," ",     467.2
"31/07 10:26:00   ", 2," ",    1794.6," ",     464.6
"31/07 10:26:10   ", 2," ",    1795.2," ",     460.2
"31/07 10:26:20   ", 2," ",    1793.9," ",     458.9
"31/07 10:26:30   ", 2," ",    1794.6," ",     458.9
"31/07 10:26:40   ", 2," ",    1795.2," ",     458.9
"31/07 10:26:50   ", 2," ",    1797.1," ",     460.2
"31/07 10:27:00   ", 2," ",    1800.3," ",     462.1
"31/07 10:27:10   ", 2," ",    1801.6," ",     463.4
"31/07 10:27:20   ", 2," ",    1799.0," ",     467.2
"31/07 10:27:30   ", 2," ",    1801.0," ",     469.1
"31/07 10:27:40   ", 2," ",    1807.4," ",     473.0
"31/07 10:27:50   ", 2," ",    1809.9," ",     478.1
"31/07 10:28:00   ", 2," ",    1808.0," ",     483.2
"31/07 10:28:10   ", 2," ",    1807.4," ",     487.7
"31/07 10:28:20   ", 2," ",    1810.6," ",     492.2
"31/07 10:28:30   ", 2," ",    1815.0," ",     499.8
"31/07 10:28:40   ", 2," ",    1821.4," ",     505.6
"31/07 10:28:50   ", 2," ",    1824.6," ",     513.9
"31/07 10:29:00   ", 2," ",    1830.4," ",     519.7
"31/07 10:29:10   ", 2," ",    1832.3," ",     527.4
"31/07 10:29:20   ", 2," ",    1834.2," ",     534.4
"31/07 10:29:30   ", 2," ",    1834.9," ",     540.8
"31/07 10:29:40   ", 2," ",    1840.0," ",     549.8
"31/07 10:29:50   ", 2," ",    1844.5," ",     555.5
"31/07 10:30:00   ",22," ",    1853.4," ",     562.6," ",       0.0," ",     17.56," ",     42.75," ",     884.0," ",     82.67," ",     18.74," ",     42.85," ",     17.97," ",     47.41," ",    -5.720," ",    -5.176," ",    -1.014," ",    -0.713," ",    0.7933," ",     169.8," ",    13.128," ",     1.591," ",    -0.585," ",    -0.022," ",     21.29
"31/07 10:30:10   ", 2," ",    1857.3," ",     567.0
"31/07 10:30:20   ", 2," ",    1860.5," ",     564.5
"31/07 10:30:30   ", 2," ",    1859.2," ",     562.6
"31/07 10:30:40   ", 2," ",    1861.8," ",     560.0
"31/07 10:30:50   ", 2," ",    1866.9," ",     560.0
"31/07 10:31:00   ", 2," ",    1870.7," ",     560.0
"31/07 10:31:10   ", 2," ",    1866.2," ",     560.0
"31/07 10:31:20   ", 2," ",    1868.2," ",     561.3
"31/07 10:31:30   ", 2," ",    1870.7," ",     565.1
"31/07 10:31:40   ", 2," ",    1883.5," ",     569.6
"31/07 10:31:50   ", 2," ",    1893.8," ",     574.1
"31/07 10:32:00   ", 2," ",    1895.0," ",     578.6
"31/07 10:32:10   ", 2," ",    1906.6," ",     583.7
"31/07 10:32:20   ", 2," ",    1902.7," ",     587.5
"31/07 10:32:30   ", 2," ",    1850.2," ",     592.0
"31/07 10:32:40   ", 2," ",    1790.7," ",     593.3
"31/07 10:32:50   ", 2," ",    1630.7," ",     591.4
"31/07 10:33:00   ", 2," ",    1326.7," ",     586.2
"31/07 10:33:10   ", 2," ",    1742.1," ",     597.1
"31/07 10:33:20   ", 2," ",    1902.7," ",     599.0
"31/07 10:33:30   ", 2," ",    1519.4," ",     581.1
"31/07 10:33:40   ", 2," ",    1872.0," ",     590.1
"31/07 10:33:50   ", 2," ",    1863.0," ",     586.2
"31/07 10:34:00   ", 2," ",    1913.0," ",     581.8
"31/07 10:34:10   ", 2," ",    1893.8," ",     577.3
"31/07 10:34:20   ", 2," ",    1828.5," ",     572.8
"31/07 10:34:30   ", 2," ",    1747.8," ",     565.8
"31/07 10:34:40   ", 2," ",    1443.8," ",     554.2
"31/07 10:34:50   ", 2," ",    1657.0," ",     561.3
"31/07 10:35:00   ", 2," ",    1920.0," ",     565.8
"31/07 10:35:10   ", 2," ",    1587.2," ",     549.8
"31/07 10:35:20   ", 2," ",     846.1," ",     532.5
"31/07 10:35:30   ", 2," ",     852.5," ",     532.5
"31/07 10:35:40   ", 2," ",     684.2," ",     529.9
"31/07 10:35:50   ", 2," ",     830.1," ",     537.0
"31/07 10:36:00   ", 2," ",     697.0," ",     537.0
"31/07 10:36:10   ", 2," ",     665.6," ",     539.5
"31/07 10:36:20   ", 2," ",     634.2," ",     543.4
"31/07 10:36:30   ", 2," ",     627.2," ",     547.2
"31/07 10:36:40   ", 2," ",     620.2," ",     549.8
"31/07 10:36:50   ", 2," ",     618.2," ",     552.3
"31/07 10:37:00   ", 2," ",     621.4," ",     555.5
"31/07 10:37:10   ", 2," ",     627.2," ",     561.3
"31/07 10:37:20   ", 2," ",     638.7," ",     568.3
"31/07 10:37:30   ", 2," ",     659.2," ",     577.3
"31/07 10:37:40   ", 2," ",     864.0," ",     593.3
"31/07 10:37:50   ", 2," ",     677.8," ",     602.9
"31/07 10:38:00   ", 2," ",     667.5," ",     615.7
"31/07 10:38:10   ", 2," ",     661.8," ",     625.9
"31/07 10:38:20   ", 2," ",     670.1," ",     631.7
"31/07 10:38:30   ", 2," ",     682.2," ",     638.7
"31/07 10:38:40   ", 2," ",     693.1," ",     641.9
"31/07 10:38:50   ", 2," ",     705.3," ",     645.8
"31/07 10:39:00   ", 2," ",     718.7," ",     649.6
"31/07 10:39:10   ", 2," ",     734.7," ",     650.2
"31/07 10:39:20   ", 2," ",     953.6," ",     657.3
"31/07 10:39:30   ", 2," ",    1754.9," ",     677.8
"31/07 10:39:40   ", 2," ",    1756.8," ",     681.6
"31/07 10:39:50   ", 2," ",    1881.6," ",     682.9
"31/07 10:40:00   ", 2," ",    1785.6," ",     679.0
"31/07 10:40:10   ", 2," ",    1310.7," ",     663.7
"31/07 10:40:20   ", 2," ",    1866.9," ",     676.5
"31/07 10:40:30   ", 2," ",    2006.4," ",     680.3
"31/07 10:40:40   ", 2," ",    1968.0," ",     681.6
"31/07 10:40:50   ", 2," ",    1339.5," ",     670.1
"31/07 10:41:00   ", 2," ",    1158.4," ",     666.2
"31/07 10:41:10   ", 2," ",    1231.4," ",     672.6
"31/07 10:41:20   ", 2," ",     994.6," ",     670.1
"31/07 10:41:30   ", 2," ",     928.0," ",     672.6
"31/07 10:41:40   ", 2," ",     860.2," ",     673.3
"31/07 10:41:50   ", 2," ",     853.1," ",     672.6
"31/07 10:42:00   ", 2," ",     855.7," ",     672.6
"31/07 10:42:10   ", 2," ",    1383.7," ",     684.2
"31/07 10:42:20   ", 2," ",    1697.9," ",     688.0
"31/07 10:42:30   ", 2," ",    1791.4," ",     686.7
"31/07 10:42:40   ", 2," ",    1543.7," ",     677.8
"31/07 10:42:50   ", 2," ",    1790.1," ",     680.3
"31/07 10:43:00   ", 2," ",    1930.2," ",     680.3
"31/07 10:43:10   ", 2," ",    2014.1," ",     679.0
"31/07 10:43:20   ", 2," ",    2070.4," ",     679.0
"31/07 10:43:30   ", 2," ",    2045.4," ",     677.8
"31/07 10:43:40   ", 2," ",    2041.0," ",     671.4
"31/07 10:43:50   ", 2," ",    2058.9," ",     666.2
"31/07 10:44:00   ", 2," ",     947.2," ",     635.5
"31/07 10:44:10   ", 2," ",    1624.3," ",     645.8
"31/07 10:44:20   ", 2," ",     888.3," ",     620.2
"31/07 10:44:30   ", 2," ",     860.8," ",     614.4
"31/07 10:44:40   ", 2," ",     841.6," ",     607.4
"31/07 10:44:50   ", 2," ",     787.8," ",     602.2
"31/07 10:45:00   ", 2," ",     911.4," ",     601.6
"31/07 10:45:10   ", 2," ",    1391.4," ",     608.6
"31/07 10:45:20   ", 2," ",    1466.9," ",     606.1
"31/07 10:45:30   ", 2," ",     810.9," ",     591.4
"31/07 10:45:40   ", 2," ",     704.6," ",     586.2
"31/07 10:45:50   ", 2," ",     672.6," ",     585.6
"31/07 10:46:00   ", 2," ",     657.3," ",     583.0
"31/07 10:46:10   ", 2," ",     645.8," ",     583.7
"31/07 10:46:20   ", 2," ",     634.2," ",     583.0
"31/07 10:46:30   ", 2," ",     619.5," ",     572.8
"31/07 10:46:40   ", 2," ",     609.9," ",     563.8
"31/07 10:46:50   ", 2," ",     601.6," ",     560.0
"31/07 10:47:00   ", 2," ",     594.6," ",     555.5
"31/07 10:47:10   ", 2," ",     589.4," ",     554.2
"31/07 10:47:20   ", 2," ",     586.9," ",     555.5
"31/07 10:47:30   ", 2," ",     584.3," ",     558.1
"31/07 10:47:40   ", 2," ",     583.0," ",     561.3
"31/07 10:47:50   ", 2," ",     586.9," ",     568.3
"31/07 10:48:00   ", 2," ",     594.6," ",     570.9
"31/07 10:48:10   ", 2," ",     597.1," ",     568.3
"31/07 10:48:20   ", 2," ",     579.8," ",     558.1
"31/07 10:48:30   ", 2," ",     568.3," ",     543.4
"31/07 10:48:40   ", 2," ",     561.3," ",     535.7
"31/07 10:48:50   ", 2," ",     558.1," ",     532.5
"31/07 10:49:00   ", 2," ",     554.9," ",     532.5
"31/07 10:49:10   ", 2," ",     554.9," ",     535.7
"31/07 10:49:20   ", 2," ",     557.4," ",     539.5
"31/07 10:49:30   ", 2," ",     562.6," ",     545.3
"31/07 10:49:40   ", 2," ",     565.1," ",     545.3
"31/07 10:49:50   ", 2," ",     567.7," ",     542.7
"31/07 10:50:00   ", 2," ",     570.2," ",     542.1
"31/07 10:50:10   ", 2," ",     576.0," ",     541.4
"31/07 10:50:20   ", 2," ",     583.0," ",     542.1
"31/07 10:50:30   ", 2," ",     591.4," ",     542.1
"31/07 10:50:40   ", 2," ",     601.6," ",     542.7
"31/07 10:50:50   ", 2," ",     613.1," ",     544.0
"31/07 10:51:00   ", 2," ",     652.8," ",     547.2
"31/07 10:51:10   ", 2," ",    1018.2," ",     556.8
"31/07 10:51:20   ", 2," ",    1623.7," ",     574.7
"31/07 10:51:30   ", 2," ",    1850.9," ",     581.8
"31/07 10:51:40   ", 2," ",    1634.6," ",     581.8
"31/07 10:51:50   ", 2," ",    1881.6," ",     590.7
"31/07 10:52:00   ", 2," ",    1942.4," ",     595.8
"31/07 10:52:10   ", 2," ",    1980.8," ",     601.0
"31/07 10:52:20   ", 2," ",    2005.8," ",     607.4
"31/07 10:52:30   ", 2," ",    1905.3," ",     611.8
"31/07 10:52:40   ", 2," ",    2016.6," ",     621.4
"31/07 10:52:50   ", 2," ",    1980.8," ",     627.8
"31/07 10:53:00   ", 2," ",    1849.6," ",     633.0
"31/07 10:53:10   ", 2," ",    1686.4," ",     634.9
"31/07 10:53:20   ", 2," ",     857.0," ",     627.2
"31/07 10:53:30   ", 2," ",    1054.7," ",     638.7
"31/07 10:53:40   ", 2," ",    1331.2," ",     652.2
"31/07 10:53:50   ", 2," ",    1504.6," ",     665.0
"31/07 10:54:00   ", 2," ",    1744.0," ",     679.0
"31/07 10:54:10   ", 2," ",    2065.9," ",     697.0
"31/07 10:54:20   ", 2," ",    2026.2," ",     703.4
"31/07 10:54:30   ", 2," ",     870.4," ",     688.0
"31/07 10:54:40   ", 2," ",     855.7," ",     693.1
"31/07 10:54:50   ", 2," ",     872.3," ",     699.5
"31/07 10:55:00   ", 2," ",     919.0," ",     704.0
"31/07 10:55:10   ", 2," ",     986.2," ",     707.8
"31/07 10:55:20   ", 2," ",     968.3," ",     711.0
"31/07 10:55:30   ", 2," ",     842.2," ",     707.8
"31/07 10:55:40   ", 2," ",     833.9," ",     707.2
"31/07 10:55:50   ", 2," ",     841.6," ",     706.6
"31/07 10:56:00   ", 2," ",     887.0," ",     707.8
"31/07 10:56:10   ", 2," ",     924.2," ",     707.8
"31/07 10:56:20   ", 2," ",     873.6," ",     704.6
"31/07 10:56:30   ", 2," ",     881.3," ",     703.4
"31/07 10:56:40   ", 2," ",     898.6," ",     700.8
"31/07 10:56:50   ", 2," ",    1226.9," ",     705.3
"31/07 10:57:00   ", 2," ",     916.5," ",     697.0
"31/07 10:57:10   ", 2," ",    1184.6," ",     700.8
"31/07 10:57:20   ", 2," ",    1159.7," ",     698.2
"31/07 10:57:30   ", 2," ",    1063.7," ",     697.0
"31/07 10:57:40   ", 2," ",    1354.9," ",     704.0
"31/07 10:57:50   ", 2," ",    2030.7," ",     719.4
"31/07 10:58:00   ", 2," ",    1980.2," ",     720.6
"31/07 10:58:10   ", 2," ",    1910.4," ",     720.6
"31/07 10:58:20   ", 2," ",    1701.8," ",     715.5
"31/07 10:58:30   ", 2," ",    1798.4," ",     718.1
"31/07 10:58:40   ", 2," ",    2063.4," ",     720.6
"31/07 10:58:50   ", 2," ",    2060.8," ",     718.1
"31/07 10:59:00   ", 2," ",    2093.4," ",     714.2
"31/07 10:59:10   ", 2," ",    2092.2," ",     709.8
"31/07 10:59:20   ", 2," ",    1969.3," ",     702.7
"31/07 10:59:30   ", 2," ",    1303.7," ",     684.2
"31/07 10:59:40   ", 2," ",    1600.6," ",     685.4
"31/07 10:59:50   ", 2," ",    1860.5," ",     688.0
"31/07 11:00:00   ",22," ",    1671.7," ",     681.6," ",       0.0," ",     17.82," ",     40.81," ",     676.0," ",     59.25," ",     19.10," ",     40.40," ",     18.18," ",     45.06," ",    -4.328," ",    -4.075," ",    -0.511," ",    -0.514," ",    0.6109," ",     178.6," ",    10.040," ",     1.237," ",    -0.459," ",    -0.037," ",     21.54
"31/07 11:00:10   ", 2," ",    1630.7," ",     680.3
"31/07 11:00:20   ", 2," ",    1062.4," ",     667.5
"31/07 11:00:30   ", 2," ",     841.6," ",     661.1
"31/07 11:00:40   ", 2," ",     807.0," ",     658.6
"31/07 11:00:50   ", 2," ",     771.2," ",     648.3
"31/07 11:01:00   ", 2," ",     745.0," ",     641.9
"31/07 11:01:10   ", 2," ",     731.5," ",     638.7
"31/07 11:01:20   ", 2," ",     725.8," ",     634.2
"31/07 11:01:30   ", 2," ",     723.2," ",     633.0
"31/07 11:01:40   ", 2," ",     720.6," ",     633.0
"31/07 11:01:50   ", 2," ",     718.1," ",     633.0
"31/07 11:02:00   ", 2," ",     714.9," ",     631.7
"31/07 11:02:10   ", 2," ",     713.6," ",     631.7
"31/07 11:02:20   ", 2," ",     711.7," ",     631.7
"31/07 11:02:30   ", 2," ",     709.8," ",     630.4
"31/07 11:02:40   ", 2," ",     709.1," ",     630.4
"31/07 11:02:50   ", 2," ",     707.8," ",     633.0
"31/07 11:03:00   ", 2," ",     707.2," ",     634.2
"31/07 11:03:10   ", 2," ",     709.1," ",     639.4
"31/07 11:03:20   ", 2," ",     708.5," ",     643.2
"31/07 11:03:30   ", 2," ",     705.9," ",     645.8
"31/07 11:03:40   ", 2," ",     704.0," ",     650.9
"31/07 11:03:50   ", 2," ",     705.3," ",     656.0
"31/07 11:04:00   ", 2," ",     708.5," ",     657.3
"31/07 11:04:10   ", 2," ",     707.2," ",     652.2
"31/07 11:04:20   ", 2," ",     710.4," ",     650.9
"31/07 11:04:30   ", 2," ",     713.6," ",     650.9
"31/07 11:04:40   ", 2," ",     720.0," ",     656.0
"31/07 11:04:50   ", 2," ",     727.7," ",     663.7
"31/07 11:05:00   ", 2," ",     734.7," ",     672.6
"31/07 11:05:10   ", 2," ",     745.6," ",     685.4
"31/07 11:05:20   ", 2," ",     763.5," ",     709.8
